시도,시군구,설치장소,도로명주소,위도,경도
경기도,평택시,나래약국,경기도 평택시 중앙로 66 (평택동),36.99384328,127.090472
경기도,평택시,마트종로약국,"경기도 평택시 영신로 29 (지제동, 이마트내)",37.02111349,127.0755378
서울특별시,성북구,월곡두산위브아파트,서울특별시 성북구 오패산로 46,37.60747384,127.0387095
경기도,평택시,로데오약국,"경기도 평택시 평택로 78, 1층 (평택동)",36.99398212,127.0850779
경기도,평택시,연희약국,경기도 평택시 중앙로 105 (비전동),36.99357963,127.0948901
경기도,평택시,강남약국,"경기도 평택시 평택로 54 (평택동, 외1필지)",36.99222711,127.0865368
경기도,평택시,비타민약국,경기도 평택시 평택2로20번길 31 (평택동),36.99195544,127.0898878
경기도,평택시,한남약국,경기도 평택시 중앙로 7-1 (통복동),36.99557041,127.0842051
경기도,평택시,행복한약국,"경기도 평택시 세교공원로 66, 109호 (세교동, 부영아파트상가2동)",37.00325151,127.0846524
경기도,평택시,큰사랑약국,경기도 평택시 중앙2로 37 (합정동),36.99156851,127.0911394
경기도,평택시,정다운약국,경기도 평택시 중앙로 8 (통복동),36.99522654,127.0840182
경기도,평택시,성심약국,경기도 평택시 중앙2로 1 (평택동),36.99198832,127.0871238
경기도,평택시,영진약국,경기도 평택시 평택1로 4 (평택동),36.99233011,127.0870411
경기도,평택시,으뜸약국,경기도 평택시 평택2로20번길 11 (평택동),36.99277049,127.0892377
경기도,평택시,제세온누리약국,경기도 평택시 조개터로42번길 58 (합정동),36.99017499,127.1058271
경기도,평택시,하늘약국,"경기도 평택시 중앙로 165 (비전동, 외 1필지)",36.99219586,127.1013548
경기도,평택시,시민약국,경기도 평택시 중앙1로56번길 22-10 (비전동),36.99673707,127.0882693
경기도,평택시,대학로약국,경기도 평택시 평택로 282 (세교동),37.00834593,127.0734112
경기도,평택시,인영온누리약국,경기도 평택시 평택2로20번길 4 (평택동),36.99291902,127.0886293
경기도,평택시,한영약국,경기도 평택시 평택로 104 (통복동),36.99591515,127.0833359
경기도,평택시,부영약국,"경기도 평택시 세교공원로 66, 101호 (세교동, 부영아파트상가1동)",37.00325151,127.0846524
경기도,평택시,유명약국,경기도 평택시 세교상가1길 3 (세교동),37.00013885,127.079499
경기도,평택시,한라약국,"경기도 평택시 세교로 8, 105호 (세교동, 현대향촌아파트상가)",37.00276039,127.0794
경기도,평택시,구세약국,경기도 평택시 중앙로 162 (합정동),36.99195904,127.1010206
경기도,평택시,한마음약국,경기도 평택시 팽성읍 동서촌로 74,36.96443939,127.0603659
경기도,평택시,아빠약국,경기도 평택시 평택4로 69-1 (비전동),36.99417801,127.1013091
경기도,평택시,시장약국,"경기도 평택시 통복로 43, 1층 (통복동)",36.99599382,127.0830204
경기도,평택시,경기약국,경기도 평택시 중앙로 21-1 (통복동),36.99526697,127.0857591
경기도,평택시,다나약국,경기도 평택시 중앙로 148 (합정동),36.99230679,127.0993426
경기도,평택시,신진약국,경기도 평택시 팽성읍 안정로39번길 32,36.96110695,127.0469989
경기도,평택시,한일약국,경기도 평택시 평택2로 34 (평택동),36.99368615,127.0899571
경기도,평택시,우리약국,경기도 평택시 평택1로 41 (통복동),36.99569578,127.0876189
경기도,평택시,바다약국,경기도 평택시 평택로 41 (평택동),36.9910786,127.0871796
경기도,평택시,민중약국,경기도 평택시 평택로 102 (통복동),36.99588023,127.0834824
경기도,평택시,평택보건소,경기도 평택시 평택5로 56,36.99093229,127.1118845
경기도,평택시,팽성보건지소,경기도 평택시 팽성읍 팽성남산4길 6,36.9576472,127.0595285
경기도,평택시,팽성원정보건진료소,경기도 평택시 팽성읍 팽성북로 29,36.9739506,127.0428182
경기도,평택시,두정리보건진료소,경기도 평택시 팽성읍 두정길 53,36.94486065,127.0260157
경기도,평택시,팽성읍행정복지센터,경기도 평택시 팽성읍 동서촌로 89,36.96517592,127.0623446
경기도,평택시,신평동행정복지센터,경기도 평택시 평택3로 9,36.99003912,127.0926516
경기도,평택시,원평동행정복지센터,경기도 평택시 원평2로 9,36.98927888,127.0804947
경기도,평택시,통복동행정복지센터,경기도 평택시 통복시장로48번길 41,37.00079358,127.0872772
경기도,평택시,비전1동행정복지센터,경기도 평택시 비전2로 330,37.01093971,127.1121803
경기도,평택시,비전2동행정복지센터,경기도 평택시 중앙로 261,36.99030955,127.1117569
경기도,평택시,세교동행정복지센터,경기도 평택시 평택로 149,36.99873322,127.0795159
경기도,평택시,용이동행정복시젠터,"경기도 평택시 현촌5길 5-19, 예솔빌딩 2층",36.99757262,127.1337265
경기도,평택시,동삭동행정복지센터,경기도 평택시 상서재로2길 56-10,37.01522653,127.1034327
경기도,평택시,평택시청 민원실,경기도 평택시 경기대로 245,36.99228899,127.112554
대구광역시,달서구,용산2동행정복지센터,대구광역시 달서구 선원로 278,35.85843152,128.5229922
대구광역시,달서구,이곡1동행정복지센터,대구광역시 달서구 달구벌대로 1309,35.81951486,128.5228369
대구광역시,달서구,이곡2동행정복지센터,대구광역시 달서구 계대동문로 77,35.85573941,128.5007244
대구광역시,달서구,신당동행정복지센터,대구광역시 달서구 선원로 60,35.85896844,128.4988327
대구광역시,달서구,월성1동행정복지센터,대구광역시 달서구 조암남로 97,35.81951486,128.5228369
대구광역시,달서구,월성2동행정복지센터,대구광역시 달서구 월성로 65,35.83095019,128.5282752
대구광역시,달서구,진천동행정복지센터,대구광역시 달서구 진천로9길 33,35.81222285,128.5228086
대구광역시,달서구,유천동행정복지센터,대구광역시 달서구 조암로 175,35.81725362,128.5139391
대구광역시,달서구,상인1동행정복지센터,대구광역시 달서구 상인서로 40,35.8142644,128.5450099
대구광역시,달서구,상인2동행정복지센터,대구광역시 달서구 상원로 27,35.81255398,128.5362595
대구광역시,달서구,성당동행정복지센터,대구광역시 달서구 야외음악당로 38,35.84061406,128.5531486
대구광역시,달서구,상인3동행정복지센터,대구광역시 달서구 월곡로26안길 3,35.80884107,128.5507256
대구광역시,달서구,도원동행정복지센터,대구광역시 달서구 한실로 53,35.80748249,128.532189
대구광역시,달서구,송현1동행정복지센터,대구광역시 달서구 중흥로8길 41,35.82923394,128.5547159
대구광역시,달서구,송현2동행정복지센터,대구광역시 달서구 월배로83길 120-14,36.56989056,128.6936332
대구광역시,달서구,본동행정복지센터,대구광역시 달서구 구마로26길 62,35.83444747,128.5410828
대구광역시,달서구,두류1·2동행정복지센터,대구광역시 달서구 두류길 141-8,35.8577732,128.5672785
대구광역시,달서구,두류3동행정복지센터,대구광역시 달서구 야외음악당로39길 24,35.85370536,128.5554753
대구광역시,달서구,본리동행정복지센터,대구광역시 달서구 당산로 37-14,35.84101447,128.5431667
대구광역시,달서구,감삼동행정복지센터,대구광역시 달서구 감삼북길 119-10,35.85104554,128.5421797
대구광역시,달서구,죽전동행정복지센터,대구광역시 달서구 와룡로56길 26,35.85657358,128.5390732
대구광역시,달서구,장기동행정복지센터,대구광역시 달서구 장기로 277,35.84334947,128.5299748
대구광역시,달서구,용산1동행정복지센터,대구광역시 달서구 용산로 212-7,35.85666477,128.5312252
서울특별시,성북구,성북구청,서울특별시 성북구 보문로 168,37.58945628,127.0168496
서울특별시,성북구,성북동주민센터,서울특별시 성북구 성북로 37,37.59105175,127.0032478
서울특별시,성북구,삼선동주민센터,서울특별시 성북구 보문로 190,37.59084573,127.0146418
서울특별시,성북구,동선동주민센터,서울특별시 성북구 동소문로26길 27,37.59398014,127.0204087
서울특별시,성북구,돈암2동주민센터,서울특별시 성북구 흥천사길 7,37.59801698,127.010539
서울특별시,성북구,안암동주민센터,서울특별시 성북구 고려대로 16,37.58568552,127.0214295
서울특별시,성북구,보문동주민센터,서울특별시 성북구 안암로3길 35,37.58037354,127.0228035
서울특별시,성북구,정릉1동주민센터,서울특별시 성북구 정릉로38마길 33,37.6014358,127.0166418
서울특별시,성북구,정릉2동주민센터,서울특별시 성북구 정릉로26길 1,37.60446495,127.0111396
서울특별시,성북구,정릉3동주민센터,서울특별시 성북구 솔샘로1길 6-3,37.60895467,127.0041769
서울특별시,성북구,정릉4동주민센터,서울특별시 성북구 보국문로 106-1,37.61335758,127.0070184
서울특별시,성북구,길음1동주민센터,서울특별시 성북구 길음로 92,37.61048654,127.0194561
서울특별시,성북구,길음2동주민센터,서울특별시 성북구 삼양로2길 70,37.60680733,127.0272794
서울특별시,성북구,종암동주민센터,서울특별시 성북구 종암로 98-8,37.59903437,127.0352236
서울특별시,성북구,월곡1동주민센터,서울특별시 성북구 오패산로 96,37.61053624,127.035762
서울특별시,성북구,월곡2동주민센터,서울특별시 성북구 화랑로 152,37.60577977,127.0478713
서울특별시,성북구,장위1동주민센터,서울특별시 성북구 장위로 61,37.61406942,127.0436684
서울특별시,성북구,장위2동주민센터,서울특별시 성북구 돌곶이로27길 12,37.61239016,127.0544978
서울특별시,성북구,장위3동주민센터,서울특별시 성북구 한천로 657,37.61655912,127.0566145
서울특별시,성북구,석관동주민센터,서울특별시 성북구 화랑로 296,37.61297096,127.0614241
서울특별시,성북구,성북구 보건소,서울특별시 성북구 화랑로 63 (하월곡동),37.60276167,127.039514
서울특별시,성북구,성북구 동선보건지소,서울특별시 성북구 아리랑로3길 8,37.59360802,127.015754
서울특별시,성북구,성북장애인복지관,서울특별시 성북구 화랑로 130,37.60459871,127.0457199
서울특별시,성북구,성북노인종합복지관,서울특별시 성북구 종암로15길 10,37.59779025,127.0344101
서울특별시,성북구,성북성심신경과의원(추가),서울특별시 성북구 동소문로 181,37.5983886,127.0214439
경상남도,하동군,삼일약국,경상남도 하동군 하동읍 중앙로 18,35.07053415,127.7506057
경상남도,하동군,서울미보약국,경상남도 하동군 하동읍 중앙로 33,35.07051405,127.7488272
경상남도,하동군,오약국,경상남도 하동군 하동읍 시장1길 2,35.07050587,127.748531
경상남도,하동군,화개약국,경상남도 하동군 화개면 화개로 26,35.19044987,127.6239906
경상남도,하동군,명성약국,경상남도 하동군 금남면 섬진강대로 971,34.99668369,127.8092492
경상남도,하동군,시장약국,경상남도 하동군 진교면 진교중앙길 17,35.02877931,127.9029262
경상남도,하동군,새진교약국,경상남도 하동군 진교면 진교중앙길 14-8,35.02952759,127.9031693
경상남도,하동군,건강당약국,경상남도 하동군 진교면 진교중앙길 15,35.02881962,127.903165
경상남도,하동군,우리약국,경상남도 하동군 진교면 민다리길 82,35.02902479,127.9026773
경상남도,하동군,옥산약국,경상남도 하동군 옥종면 옥종중앙길 61,35.18074374,127.8793722
경상남도,하동군,박약국,경상남도 하동군 옥종면 옥종중앙길 60-1,35.18069921,127.8798814
전북특별자치도,진안군,진안군보건소,전북특별자치도 진안군 진안읍 진무로 1189,35.79730854,127.4347748
전북특별자치도,진안군,상전보건지소,전북특별자치도 진안군 상전면 주평로 41,35.82316183,127.486776
전북특별자치도,진안군,동향보건지소,전북특별자치도 진안군 동향면 진성로 1609,35.83830079,127.5679892
전북특별자치도,진안군,용담보건지소,전북특별자치도 진안군 용담면 대송로 17,35.96709112,127.5197999
전북특별자치도,진안군,백운보건지소,전북특별자치도 진안군 백운면 임진로 1342,35.69259567,127.3980332
전북특별자치도,진안군,부귀보건지소,전북특별자치도 진안군 부귀면 부귀로 305-6,35.83673832,127.3612259
전북특별자치도,진안군,주천보건지소,전북특별자치도 진안군 주천면 동상주천로 2253,35.97749958,127.4287801
전북특별자치도,진안군,마령보건지소,전북특별자치도 진안군 마령면 임진로 2123,35.73503613,127.368601
전북특별자치도,진안군,성수보건지소,전북특별자치도 진안군 성수면 관진로 783,35.70857984,127.3232482
전북특별자치도,진안군,안천보건지소,전북특별자치도 진안군 안천면 진무로 2998,35.89716153,127.5529141
전북특별자치도,진안군,정천보건지소,전북특별자치도 진안군 정천면 봉학로 66,35.87319025,127.4285695
전북특별자치도,진안군,동향면학선보건진료소,전북특별자치도 진안군 동향면 계향로 380,35.84187034,127.6144998
전북특별자치도,진안군,부귀면수항보건진료소,전북특별자치도 진안군 부귀면 황금로 244,35.85797246,127.3900169
